,dhlabid,title,authors,urn,oaiid,sesamid,isbn10,city,timestamp,year,publisher,langs,subjects,ddc,genres,literaryform,doctype
62,100362005,Utredning av tungmetallforurensing på bane C i Avgrunnsdalen i Hurum kommune,"Mariussen , Espen / Strømseng , Arnljot Einride",URN:NBN:no-nb_digibok_2018011208014,oai:nb.bibsys.no:991308653624702202,48641bb1c26224c401b0a58de991bb23,,Kjeller,20130101,2013,Forsvarets forskningsinstitutt (FFI),nob,,,,Uklassifisert,digibok
63,100257917,Organisering av karriereveiledning i videregående opplæring i Akershus : en utredning av ulike organisasjonsmodeller for karriereveiledning i førstelinjetjenesten i videregående opplæring i Akershus fylkeskommune,"Røste , Rannveig / Borgen , Jorunn Spord",URN:NBN:no-nb_digibok_2015070208138,oai:nb.bibsys.no:990827933104702202,432c0c50da998869d91d4d8fa364699d,,Oslo,20080101,2008,NIFU STEP,nob,rådgivning / elever,373.142,,Faglitteratur,digibok
64,100152281,"Konsekvensutredning for gasskraftverk : alternative byggesteder: Kårstø, Kollsnes, Tjeldbergodden : utredning av konsekvenser for: samfunn, miljø, naturressurser",,URN:NBN:no-nb_digibok_2013062008012,oai:nb.bibsys.no:999618600144702202,b907ce094f1ce525993c8249903d7d32,,[Lysaker],19960101,1996,Naturkraft,nob,Kraftverk / Gasskraft / kraftverk / norge / aure / stemshaug / tysvær / øygarden,,,Faglitteratur,digibok
65,100225694,Utredning av spørsmålet om revisjon av loven om landslott,"Larsen , Karl Hess",URN:NBN:no-nb_digibok_2014091106045,oai:nb.bibsys.no:999826134314702202,2ac594f4c238208c101bcd91a9afe46d,,[Oslo],19580101,1958,[Komiteen],nob,,,,Uklassifisert,digibok
66,100556261,Innstilling fra Arbeidsgruppen for utredning av disponeringsmuligheter for kloakkslam og husholdningsavfall fra Oslo. Del 1 : Disponering av kloakkslam,,URN:NBN:no-nb_digibok_2012041308199,oai:nb.bibsys.no:990706934124702202,1333165620a54be8ac97f697f71deebd,,[Oslo],19730101,1973,Arbeidsgruppen,nob,,,,Uklassifisert,digibok
67,100146294,Dåpspraksis og dåpsopplæring i Den norske kirke : en utredning avgitt til Bispemøtet våren 1982 med Bispemøtets vedtak og studieplan for sju samvær,,URN:NBN:no-nb_digibok_2013041906126,oai:nb.bibsys.no:998420989924702202,59dda4673ddc04a1442e3aa294de6e2c,8271121782,[Oslo],19820101,1982,IKO's læremidler,nob,dåp / sakrament / dåpsopplæring / religionspedagogikk,265,,Faglitteratur,digibok
68,100358863,"Innstilling fra komiteen oppnevnt av Norges landbrukshøgskole for utredning av forskning og undervisning i friluftsliv, utmarksnæring, naturvern og planlegging",,URN:NBN:no-nb_digibok_2017112148538,oai:nb.bibsys.no:999418560464702202,fec20ac1ebafa864d0001488a319f5a0,,Vollebekk,19650101,1965,Norges landbrukshøgskole,nob,friluftsliv / utdanning / læring / undervisning / naturvern / planlegging,630.7,,Faglitteratur,digibok
69,100560591,"Utredning av konsekvenser av ytre påvirkning : klimaendring, forurensning og annen viktig påvirkning fra kilder utenfor norsk del av Barentshavet : forslag til utredningsprogram",,URN:NBN:no-nb_digibok_2009063001076,oai:nb.bibsys.no:990309463794702202,38a31eb9e310b12a02b7c83c03cfa4b1,,,20030101,2003,Norsk polarinstitutt,nob,Havbruk,,,Uklassifisert,digibok
70,100550846,Utredning av konsekvenser for vannutskiftningen i indre Oslofjord ved utvidelsen av skipsleden over Drøbakterskelen,"Stigebrandt , Anders / Magnusson , Jan",URN:NBN:no-nb_digibok_2011070606192,oai:nb.bibsys.no:990207878044702202,137599f32c1eb7c51a6f5b30cf24c20b,8257741507,Oslo,20020101,2002,Norsk institutt for vannforskning,nob,,,,Uklassifisert,digibok
71,100253982,Utredning av snøfreser løpehjul,"Jernsletten , Jo / Rhrich , Abdel / Hartmann , Arild",URN:NBN:no-nb_digibok_2015062308261,oai:nb.bibsys.no:999817101314702202,1cded6f5bdac2238c645857a2175f0c0,8214003369,Trondheim,19980101,1998,"SINTEF Energi, Termisk energi og vannkraft",nob,Maskinkonstruksjon / Snøfresere,,,Uklassifisert,digibok
72,100241668,"Geologisk utredning av grunnvarmeanlegg på Hovdejordet, Bodø boligbyggerlag, Bodø","Elvebakk , Harald / Skarphagen , Helge / Midttømme , Kirsti",URN:NBN:no-nb_digibok_2015020209072,oai:nb.bibsys.no:990223812014702202,83cf75cecd1497767eb7e1396f36145f,,Trondheim,20020101,2002,Norges geologiske undersøkelse,nob,,,,Uklassifisert,digibok
73,100213124,Komiteen for utredning av spørsmålet om opprettelse av et norsk fredskorps,,URN:NBN:no-nb_digibok_2014070708110,oai:nb.bibsys.no:991427682274702202,886592daa3dbb31b101c73e896761ab1,,[S.l.],19740101,1974,[s.n.],nob,,,,Uklassifisert,digibok
74,100570142,Utredning av barn som oppfattes som hyperaktive,"Stubrud , Leif Hugo",URN:NBN:no-nb_digibok_2010022504065,oai:nb.bibsys.no:999210218284702202,e0967375fb13ebce226c9b2946725cf5,8291113076,Fredrikstad,19920101,1992,Østfold vernepleierhøgskole,nob,Attention deficit disorder with hyperactivity / hyperaktivitet / hyperaktive / barn / utredning / adhd / ad/hd / mbd,,,Uklassifisert,digibok
75,100157811,Utredning av de faglige forutsetningene for arbeid med ungdom plassert etter lov om barneverntjenester §§ 4-24 og 4-26 : rapport levert av faggruppe,,URN:NBN:no-nb_digibok_2013070905195,oai:nb.bibsys.no:999526498534702202,4f561722002855f7d5042ae3ce7f966c,,[Oslo],19950101,1995,Departementet,nob,barnevern / ungdom / tvang / institusjoner / utredninger / norge,,,Faglitteratur,digibok
76,100518285,Fra reformer i teorien til reformer i praksis? : fysioterapeuters innsamling av informasjon i utredning av barn med cerebral parese : en spørreskjemaundersøkelse basert på ICIDH-2,"Østensjø , Sigrid",URN:NBN:no-nb_digibok_2010092309003,oai:nb.bibsys.no:999903434994702202,e67adb67dbc14c501fc04bc1a2fef489,8291504040,Oslo,19990101,1999,"Seksjon for helsefag, Det medisinske fakultet, Universitetet i Oslo",nob,Cerebral Palsy / Disabled Persons / Child / hovedoppgave / fysioterapi / barn / behandling / habilitering / cerebral / parese / sykdommer,,,Faglitteratur,digibok
77,100071315,Museene : innstilling fra Komitéen til utredning av museenes stilling innen universitetsstrukturen,"Kloster , Robert",URN:NBN:no-nb_digibok_2012012008173,oai:nb.bibsys.no:999328821294702202,ae68572d808f70d0b4b4f0952c08674f,,Bergen,19720101,1972,Universitetsforl.,nob,,069,,Faglitteratur,digibok
78,100211799,Losutdanning : utredning av en arbeidsgruppe oppnevnt av Fiskeridepartementet,"Ness , Finn",URN:NBN:no-nb_digibok_2014061708089,oai:nb.bibsys.no:999824456794702202,010e785ba2278b25c4d32a5ba3a9c671,,Oslo,19790101,1979,Kystdirektoratet,nob,"utdanning, / losutdanning",,,Uklassifisert,digibok
79,100420212,Noen synspunkter på utredning av maktforhold i Norge,"Hernes , Gudmund",URN:NBN:no-nb_digibok_2020060909032,oai:nb.bibsys.no:999310559384702202,4864a0066c9f1f4195b53333075cba33,,Bergen,19730101,1973,Maktutredningen,nob,makt / norge / samfunnsanalyser / statsvitenskap / politikk,320,,Faglitteratur,digibok
80,100128257,Indikatorer for lokal sårbarhet : utredning av et analyseverktøy,"Jakobsen , Stig-Erik",URN:NBN:no-nb_digibok_2013011006003,oai:nb.bibsys.no:990806566094702202,e2d2f97c763d7c909892bae818f35f4e,,Bergen,20070101,2007,Samfunns- og næringslivsforskning,nob,,,,Uklassifisert,digibok
81,100422105,"Framtidig organisering og kontraktsformer for kjøp av kollektivtransporttjenester i Telemark : utredning av beslutningsgrunnlag for Regionaletaten, Telemark fylkeskommune","Hagen , Trine / Norheim , Bård",URN:NBN:no-nb_digibok_2020092207596,oai:nb.bibsys.no:990116465354702202,1ec7ae7a944e2bf213f1ceeb6fdfad47,8248001946,,20010101,2001,Transportøkonomisk institutt,nob,Kollektivtrafikk,,,Uklassifisert,digibok
82,100058234,Utredning av tidligere arealspredd DDT på skogplanteskoler med hensyn til konsekvenser og behov for tiltak,"Eggen , Trine / Eklo , Ole Martin / Haraldsen , T. / Källquist , T. / Stuanes , A. / Uhlig , C.",URN:NBN:no-nb_digibok_2011092205051,oai:nb.bibsys.no:990406490754702202,21fbab869d02b361d3427a258892f4a2,8274674898,Ås,20030101,2003,Jordforsk,nob,Forest nurseries / DDT / Agricultural chemicals / Pollution by agriculture / Environmental impact assessment / Bioaccumulation / Pollution control / Norway,,,Uklassifisert,digibok
83,100550834,Miljøsikringsfondet Folldal Verk : utredning av forurensningsbegrensende tiltak i gruveområdet i Folldal sentrum,"Iversen , Eigil Rune / Knudsen , Carl-Henrik",URN:NBN:no-nb_digibok_2011070606174,oai:nb.bibsys.no:990220512794702202,ef585cc1b59f823b815df6cc0a4ab637,8257741485,Oslo,20020101,2002,Norsk institutt for vannforskning,nob,,,,Uklassifisert,digibok
84,100072119,Konsesjonsordninger i fiske : utredning av et utvalg oppnevnt ved kongelig resolusjon 10. september 1971 ; utredningen avgitt 19. april 1972,"Olsen , Sven",URN:NBN:no-nb_digibok_2012060108021,oai:nb.bibsys.no:999421252584702202,83a88db925f61cb43e1bee37d2157abf,8200700259,Oslo,19720101,1972,Universitetsforl.,nob,,639.9,,Faglitteratur,digibok
85,100535494,"Kartlegging og utredning av informasjonsflyt : en delrapport i prosjektet ""Bredbåndsteknologi i hjemmetjenesten, Alta kommune""","Schulstad , Geir",URN:NBN:no-nb_digibok_2011040405041,oai:nb.bibsys.no:990120593584702202,358c393805b1bfafa96b3776cbb85722,,Alta,20010101,2001,"Høgskolen i Finnmark, Avdeling for nærings- og forvaltningsfag",nob,informasjonsteknologi / omsorgstjeneste,,,Uklassifisert,digibok
86,100210080,Innstilling fra utvalg for utredning av mulighetene for fangst og anvendelser av krillressursene i Antarktis,"Heen , Eirik",URN:NBN:no-nb_digibok_2014062709122,oai:nb.bibsys.no:999826270924702202,298dcac5bf2aef24a12ef3e9c38735bf,,[S.l.],19760101,1976,[s.n.],nob,,,,Uklassifisert,digibok
87,100038484,Innstilling fra Felleskomitéen LO-DNA til utredning av demokrati i arbeidslivet : innstilling avgitt mars 1965 : med tillegg: kongressens vedtak 1965 : DNA's landsmøtevedtak 1965 : § 9 i hovedavtalen av 1966 : samarbeidsavtalen av 1965,,URN:NBN:no-nb_digibok_2011020206002,oai:nb.bibsys.no:999404052454702202,9ea689b3d273511b157606dde401df60,,Oslo,19690101,1969,Komiteen,nob,,,,Faglitteratur,digibok
88,100420312,Veileder til utredningsinstruksen : instruks om utredning av statlige tiltak,,URN:NBN:no-nb_digibok_2020090307712,oai:nb.bibsys.no:999919837277002202,c4d7720a516015d5a06a8d5a15d03472,,Oslo,20160101,2016,Direktoratet for økonomistyring,nob,,,,Faglitteratur,digibok
89,100544413,"Bistand til mattilsynet knyttet til utredning av dyrevelferd i akvatisk dyrehold, herunder fremtidens dyrehold","Rosten , Trond Waldemar",URN:NBN:no-nb_digibok_2011062308057,oai:nb.bibsys.no:990713338354702202,ca5ea2861eda78fde0b1c86c30db5cc2,,Oslo,20070101,2007,Norsk institutt for vannforskning,nob,,,,Uklassifisert,digibok
90,100291242,Innstilling fra Utvalget til utredning av spørsmålet om sammenslåing av de eksisterende salgsorganisasjoner for førstehåndsomsetningen av sild i Sør-Norge,,URN:NBN:no-nb_digibok_2016042108242,oai:nb.bibsys.no:990827918564702202,b225a1e1fd0f23f04afee8c6eebb0594,,,19630101,1963,,nob,,,,Uklassifisert,digibok
91,100341051,Fagmodell for utredning av barn og foreldre i hjemmet,"Nygren , Pär",URN:NBN:no-nb_digibok_2017071409001,oai:nb.bibsys.no:999504728754702202,a4c84f491b2f3182a9d7f28fff774dce,,Oslo,19940101,1994,"Avdeling Barn, Barnevernssekretariatet, Oslo kommune",nob,,,,Uklassifisert,digibok
92,100363324,Innstilling fra utvalget for teknisk/økonomisk utredning av avtaksmuligheter for råstoff til sildolje og sildemel,"Sola , Einar",URN:NBN:no-nb_digibok_2018020609552,oai:nb.bibsys.no:999826196854702202,05b040fcde97b53f26f62d73ff4b7d60,,[S.l.],19690101,1969,[s.n.],nob,økonomi / teknologi / industri / fiskerier,,,Uklassifisert,digibok
93,100239696,Sykehussektorens økonomi : en utredning av ulike sider ved sykehusenes økonomiske situasjon fra 1985,"Jørgensen , Stig",URN:NBN:no-nb_digibok_2014121808085,oai:nb.bibsys.no:999212074844702202,17434178486efba7b279352a0cccc51d,,Trondheim,19870101,1987,NIS,nob,810349 / sykehus,,,Uklassifisert,digibok
94,100305885,Vanføreforsorgen i Norge : innstilling fra det av Socialdepartementet 21. september 1922 nedsatte utvalg til utredning av vanføresaken,,URN:NBN:no-nb_digibok_2016070848029,oai:nb.bibsys.no:990119377934702202,72191a33a625a98c26bb0e4a69cde3be,,,19240101,1924,Departementet,nob,Funksjonshemmede / Sosialomsorg,,,Uklassifisert,digibok
95,100034802,Utredning om barneteaterarbeid i Norge : innstilling fra Norsk kulturråds utvalg til utredning av barneteaterarbeid i Norge,,URN:NBN:no-nb_digibok_2007072501050,oai:nb.bibsys.no:999003197394702202,b97779025effc261b6c3c260aabf9e07,8270810142,,19760101,1976,Rådet,nob,Barneteater / kunst/musikk / barneteater / norge / drama / teater / barn / 1900-tallet,792,,Faglitteratur,digibok
96,100290021,Politiet og minoriteter : en utredning av problemstillinger knyttet til forholdet mellom innvandrere og politiet,,URN:NBN:no-nb_digibok_2016042509523,oai:nb.bibsys.no:999510754114702202,22c4c4201c3e1a98509cb9bfe20141a5,,,19930101,1993,Kontaktutvalget mellom innvandrere og norske myndigheter,nob,Cooperation / Police / Minority groups / Right to justice / Judicial system / Immigrants / norge / politi / minoriteter / innvandrere,,,Uklassifisert,digibok
97,100251844,"Utredning av et samisk læremiddelsenter : bakgrunn, oppgaver, organisering",,URN:NBN:no-nb_digibok_2015060508148,oai:nb.bibsys.no:990927950054702202,f406372cfc55e9244affb678f9ff3762,,Sandvika,19920101,1992,Samisk utdanningsråd,nob,,,,Uklassifisert,digibok
98,100453591,"Geografiutdanning ved siden av jobb og utenfor lærestedet : en utredning av muligheter og konsekvenser av en utbygging av et fjernundervisning- og etterutdanningstilbud ved Geografisk institutt, NTNU","Rye , Ståle Angen",URN:NBN:no-nb_digibok_2009122200023,oai:nb.bibsys.no:999819889894702202,cfac7e8db0ea7b8d6d4b2b470ac56704,,Trondheim,19980101,1998,"Geografisk institutt, Universitetet i Trondheim",nob,,,,Faglitteratur,digibok
99,100105080,Utredning av skole- og barnehagestruktur i Kvinesdal kommune,"Omholt , Torbjørn / Wiik , Lise",URN:NBN:no-nb_digibok_2012071805002,oai:nb.bibsys.no:990400484704702202,2e3389c151b35df9a2c39e11287ca8bf,8274630971,Notodden,20030101,2003,Telemarksforsking-Notodden,nob,,,,Uklassifisert,digibok
100,100411602,Utredning av kompetansehevingstiltak i barnevernet,,URN:NBN:no-nb_digibok_2020071748593,oai:nb.bibsys.no:999920079604102202,5fdadacc911eca4a55f98ef1d2301dfb,,,20190101,2019,Bufdir,nob,barnevernet / tiltaksplaner,362.7,tekst,Faglitteratur,digibok
101,100203281,"Hålogaland næringspark, Evenskjer, Skånland kommune : konsekvensutredning av reindriftsinteressene","Riseth , Jan Åge / Johansen , Bernt E.",URN:NBN:no-nb_digibok_2014040906022,oai:nb.bibsys.no:991322477204702202,b18936df906f0fee402d6083f976a92a,,,20110101,2011,Norut Tromsø,nob,Naturressurser / Forvaltning / Reinbeite / Reindriftsnæring / arealinngrep,333.74,,Faglitteratur,digibok
102,100031212,Er det demens? : utredning av demens i primær- og spesialisthelsetjenesten,"Engedal , Knut",URN:NBN:no-nb_digibok_2008071504083,oai:nb.bibsys.no:999708388914702202,f42ca1c9e6b36d8a6dc524bf1a53a422,8291054436,Sem,19970101,1997,INFO-banken,nob,Dementia / classification / Dementia / Dementia / diagnosis / Diagnosis / senil / demens / diagnose / aldersdemens / demensklassifisering / alzheimers / sykdom / alderdomssløvsinn / diagnostikk / geriatri / skjemaer,616.898,,Faglitteratur,digibok
103,100251148,Hovedflyplass Gardermoen : grunnvannet som drikkevannskilde : en utredning av grunnvannet som aktuell drikkevannskilde for Romerike,,URN:NBN:no-nb_digibok_2015060108093,oai:nb.bibsys.no:999813246814702202,0861ad8cc7876dfe0dbf973544e6e870,,Oslo,19910101,1991,Akershus fylkekommune,nob,grunnvann,,,Faglitteratur,digibok
104,100108389,Utredning av transportstandarden for kysten Bergen - Kirkenes,"Lian , Jon Inge",URN:NBN:no-nb_digibok_2009022004057,oai:nb.bibsys.no:990303433994702202,da1720b5e87be30dfe1baca9fac09208,8248003027,,20020101,2002,Transportøkonomisk institutt,nob,Transport / Kyst / Rapporter / Norge / Rutebåttrafikk / Støtteordninger / Skipsfart / Finansiering / Hurtigruta,,,Uklassifisert,digibok
105,100050585,"Utredning av tiltak for å redusere utslippet av SF₆, og konsekvenser av regulering","Runde , Magne",URN:NBN:no-nb_digibok_2011070708136,oai:nb.bibsys.no:990107771134702202,a3bb33d626b236303c46ce46b5a6e385,8259418053,Trondheim,20010101,2001,SINTEF energiforskning,nob,svovelhexafluorid / høyspenningsanlegg / brytere,,,Uklassifisert,digibok
106,100111751,Innstilling fra Utvalg til utredning av psykologitjenestens organisasjon m. v. i forsvaret,"Stub , K.",URN:NBN:no-nb_digibok_2012082909005,oai:nb.bibsys.no:990937040974702202,f916be7cf157a19710b35a1c7173d428,,,19560101,1956,,nob,,,,Uklassifisert,digibok
107,100240172,Orkan 92 : everkskader: utredning av de tekniske skader ved uværet 31. desember 91 - 6. januar 92. 1 : Sammendragsrapport,"Thomassen , Harald",URN:NBN:no-nb_digibok_2015011508195,oai:nb.bibsys.no:999325161064702202,98c334724740b15af437e18840da5087,8243600744,Oslo,19930101,1993,Norges energiverkforbund,nob,,,,Faglitteratur,digibok
108,100455919,"NHS og NKF har inngått en avtale om utredning av mulig samarbeid : redegjørelse fra KFO-ledelsen, viktige presseklipp, øvrigbakgrunnsinformasjon",,URN:NBN:no-nb_digibok_2009020904086,oai:nb.bibsys.no:999821222254702202,115c0efe9aef463539b44df372416dfa,,[Oslo],19980101,1998,Kommuneansattes fellesorganisasjon,nob,,,,Uklassifisert,digibok
109,100049714,Statens innkjøp : utredning om Statens innkjøp fra et utvalg oppnevnt av Lønns- og prisdepartementet ved Kgl. res. av 5. des. 1969. Utredning avgitt 21. april 1972,"Kaarbø , Reidar",URN:NBN:no-nb_digibok_2011053005063,oai:nb.bibsys.no:999404404664702202,c9fd653519c27b2f5a192d7619cdb110,8200700208,Oslo,19720101,1972,Universitetsforl.,nob,leveranser,353,,Faglitteratur,digibok
110,100254952,Innstilling fra komiteen til utredning av en ny studieretning i industriell økonomi ved Norges Tekniske Høgskole : innstilling avgitt februar 1984,,URN:NBN:no-nb_digibok_2015070608077,oai:nb.bibsys.no:999012377284702202,441e9b50bb1cd8a6d2cd115f56240271,,Trondheim,19840101,1984,inst.,und,utdanning / økonomi / industriell,,,Faglitteratur,digibok
111,100372734,Konsekvensutredning av videre drift av konsesjonsunderlagte anlegg ved Institutt for energiteknikk,,URN:NBN:no-nb_digibok_2018050448158,oai:nb.bibsys.no:999919852790302202,41f730fc79d421e24ed2422c77e38976,,Kjeller,20040101,2004,IFE,nob,,,,Uklassifisert,digibok
112,100135998,Kollektivbetjening av Fornebu : tilleggsutredning til konsekvensutredning av januar 2000 etter plan- og bygningslovens kapittel VII-a : høringsutgave,,URN:NBN:no-nb_digibok_2013020809063,oai:nb.bibsys.no:990107866194702202,9d3d9a69013b4fbd421d0bd518301d9f,,[Oslo],20010101,2001,Statens vegvesen Akershus,nob,fornebu,,,Uklassifisert,digibok
113,100077635,Innstilling fra Utvalget for utredning av bilsakkyndigetatens virksomhet,"Olsen , Karl",URN:NBN:no-nb_digibok_2012053108058,oai:nb.bibsys.no:999903711904702202,c26392da06910c54167d712a9927cbc0,,Oslo,19720101,1972,Samferdselsdepartementet,nob,biler / biltrafikk / samferdsel / trafikk,,,Uklassifisert,digibok
114,100541140,Vurdering og tilrettelegging av fysisk aktivitet : erfaringer fra utredning av gamle med funksjonssvikt ved Granli,"Haugen , Knut",URN:NBN:no-nb_digibok_2011060808042,oai:nb.bibsys.no:999518561624702202,8f674e1d80e88f9e10d8664c31586347,,Granli,19900101,1990,INFO-banken,und,senil / demens / fysisk / aktivitet / eldre / adl,,,Uklassifisert,digibok
115,100087318,Folketrygdens uførebegrep : utredning avgitt 29. november 1976,,URN:NBN:no-nb_digibok_2012062506035,oai:nb.bibsys.no:999203459564702202,1eeac875847b72f81269c6368513cd28,8200703568,Oslo,19770101,1977,Universitetsforl.,nob,Disabled Persons / legislation & jurisprudence / trygd,368.4,,Faglitteratur,digibok
116,100018457,Innvandrerbarn og ungdom i Norge : annen generasjons innvandrere eller første generasjons nordmenn? : en utredning av problemstillinger knyttet til første generasjons nordmenns integrering i norsk samfunn,,URN:NBN:no-nb_digibok_2010102009063,oai:nb.bibsys.no:999315804044702202,2f3828cea3c93f1fbcfa8a3a8be50f82,,,19900101,1990,Utvalget,nob,Immigrants / Family / Children / Adolescents / Unaccompanied minors / Social services / Integration / Equal opportunities / Day care centres / Educational opportunities / Social problems / Primary education / Secondary education / Leisure / Labour market / Employment opportunities / Unemployment / innvandrerbarn / oppvekstmiljø / migrasjonspedagogikk / barn,,,Faglitteratur,digibok
117,100068161,Kongsberg kommune : utredning av tiltak mot høyt kopperinnhold i kloakkslam,"Iversen , Eigil Rune / Stene-Johansen , Svein / Knudsen , Carl-Henrik",URN:NBN:no-nb_digibok_2011102806079,oai:nb.bibsys.no:990306999594702202,6ef4b27d1ea5e396ef823309f454ac14,8257742872,Oslo,20030101,2003,Norsk institutt for vannforskning,nob,,,,Uklassifisert,digibok
118,100275549,Vi får det til! : utredning av kognisjon og kommunikasjon hos mennesker med alvorlig og dyp utviklingshemming,"Østvik , Jan Erik",URN:NBN:no-nb_digibok_2016010808082,oai:nb.bibsys.no:991146277544702202,eff8503d57040e65d633eccfed63e0e1,,[Hamar],20110101,2011,Helse Sør-Øst RHF,nob,,,,Uklassifisert,digibok
119,100111734,"Lov om registrering av foretak : Revisjon av handelsregistreringsordni ngen etter loven av 17. mai 1890 om Handelsregistre, Firma og Prokura: Delutredning avgitt til Handelsdepartementet i september 1983",,URN:NBN:no-nb_digibok_2012082108235,oai:nb.bibsys.no:991149739544702202,bd41687abb6eedf4985b245cd88d2d34,,Oslo,19830101,1983,Handels- og skipsfartsdepartemetet,nob,,,,Faglitteratur,digibok
120,100282134,En Utredning av behovene for etter- og videreutdanning i bygghåndverksfagene,,URN:NBN:no-nb_digibok_2016020209106,oai:nb.bibsys.no:999804710954702202,662e0a5459147065f4855477ac463c03,8291098026,[Oslo],19970101,1997,Bygghåndverksfagenes landsforening,nob,Voksenopplæring / Håndverkere,,,Uklassifisert,digibok
121,100133453,Innstilling fra den av den Norske lægeforenings centralstyre nedsatte komité til utredning av spesialistreglene og lægenes adgang til videre utdannelse og dermed sammenhengende spørsmål,,URN:NBN:no-nb_digibok_2013010308056,oai:nb.bibsys.no:990408111904702202,9159bb116bff032cd049d7c9c08ba51d,,Oslo,19360101,1936,,nob,,,,Uklassifisert,digibok
122,100245878,Økonomisk utredning av Oppdrift-kommunene,"Andresen , Kenneth",URN:NBN:no-nb_digibok_2015041708023,oai:nb.bibsys.no:990003852394702202,28b0f5013f5e10cc00c2a8e89e3b299c,,Kristiansand,19990101,1999,Agderforskning,nob,oppdrift / nøkkeltall / kommune / økonomi,,,Faglitteratur,digibok
123,100243105,Markedstilpasning av idrettsfaglig utdanning : utredning av mellomfagstillegg i idrett/kroppsøving ved Bergen lærerhøgskole. 1 : En spørreskjemaundersøkelse blant tidligere studenter,"Ellingsen , Jan Emil",URN:NBN:no-nb_digibok_2015022308112,oai:nb.bibsys.no:991400437214702202,345c7b991eb24739d5987bf17d3d6ea4,,,19870101,1987,Bergen lærerhøgskole,und,,,,Faglitteratur,digibok
124,100494543,Universitetsbibliotekets utbygning : en utredning av overbibliotekaren,"Munthe , Wilhelm",URN:NBN:no-nb_digibok_2013082724008,oai:nb.bibsys.no:990202929374702202,aeed1c9267d8826f0042b818c91e0af9,,Oslo,19300101,1930,,nob,,,,Uklassifisert,digibok
125,100102949,Lokalutvalg i kommunene : delutredning av 13. des. 1973,"Juel , Dagfin",URN:NBN:no-nb_digibok_2012071206203,oai:nb.bibsys.no:999404095184702202,e933775f045b20f8667d715d98e1f9b3,8200701204,Oslo,19740101,1974,Universitetsforl.,nob,,352,,Faglitteratur,digibok
126,100028106,Felleskomitéen LO-DNA til utredning av: Demokrati i arbeidslivet : uttalelser fra LO's og DNA's grunnorganisasjoner,,URN:NBN:no-nb_digibok_2010111706092,oai:nb.bibsys.no:997514074294702202,7a8b747569c853c1836d26126523b8a3,,[S.l.],19640101,1964,[s.n.],nob,Bedriftsdemokrati,,,Uklassifisert,digibok
127,100310669,Utredning av konsekvenser av helårig petroleumsvirksomhet i området Lofoten - Barentshavet : sammendragsrapport : høringsuttalelse fra Bellona,"Hauge , Anders",URN:NBN:no-nb_digibok_2016100409045,oai:nb.bibsys.no:990420929574702202,85a00ef5bef5d6be6ca6a11509aa2269,,Oslo,20030101,2003,Miljøstiftelsen Bellona,nob,Petroleumsindustri / miljøbelastning,,,Uklassifisert,digibok
